4.690174102783203125e+00 -4.835861206054687500e+00
-4.947220325469970703e+00 4.758767604827880859e+00
5.362211704254150391e+00 -5.233467578887939453e+00
5.098515510559082031e+00 -5.065407752990722656e+00
5.164056301116943359e+00 -4.876152992248535156e+00
-5.812033653259277344e+00 5.741740226745605469e+00
5.038090705871582031e+00 -5.076571464538574219e+00
-4.444683551788330078e+00 4.866069316864013672e+00
-4.673900127410888672e+00 4.667731285095214844e+00
-5.638729572296142578e+00 5.556203842163085938e+00
4.664772987365722656e+00 -5.088349819183349609e+00
5.329507827758789062e+00 -5.272876739501953125e+00
-4.586073398590087891e+00 4.657932281494140625e+00
5.251668453216552734e+00 -4.841761112213134766e+00
5.622683525085449219e+00 -5.300579071044921875e+00
5.385550022125244141e+00 -5.406643867492675781e+00
-4.923572063446044922e+00 4.670228004455566406e+00
-5.424801349639892578e+00 5.116523742675781250e+00
-4.512260913848876953e+00 4.594357013702392578e+00
-4.999411106109619141e+00 4.839777469635009766e+00
-4.950382232666015625e+00 5.228090763092041016e+00
-5.317008018493652344e+00 5.276508808135986328e+00
5.615162849426269531e+00 -5.126550197601318359e+00
4.596458911895751953e+00 -5.010355949401855469e+00
-4.902289867401123047e+00 5.077027320861816406e+00
5.625181674957275391e+00 -5.671200752258300781e+00
5.837429046630859375e+00 -5.088365077972412109e+00
4.733359813690185547e+00 -4.827264308929443359e+00
4.885662555694580078e+00 -5.075011253356933594e+00
-5.635035514831542969e+00 5.709871292114257812e+00
-4.288337230682373047e+00 4.561828136444091797e+00
-3.633909463882446289e+00 4.009757041931152344e+00
4.523580074310302734e+00 -5.161817073822021484e+00
5.030314922332763672e+00 -5.010266304016113281e+00
-4.320735931396484375e+00 4.880085468292236328e+00
-5.275211811065673828e+00 4.879747390747070312e+00
-3.732803583145141602e+00 4.246944904327392578e+00
-5.232993125915527344e+00 5.096073150634765625e+00
4.777239322662353516e+00 -5.276992797851562500e+00
4.867132663726806641e+00 -4.957388401031494141e+00
5.198706150054931641e+00 -5.102375984191894531e+00
-5.131738662719726562e+00 5.171693325042724609e+00
-4.991888523101806641e+00 4.812899589538574219e+00
4.577274322509765625e+00 -4.898263931274414062e+00
5.114002227783203125e+00 -4.900205612182617188e+00
-5.471319675445556641e+00 5.395795345306396484e+00
-4.796874523162841797e+00 4.924584388732910156e+00
5.249451160430908203e+00 -5.041768550872802734e+00
-4.987054347991943359e+00 5.173950672149658203e+00
4.929504871368408203e+00 -4.763363361358642578e+00
4.169292449951171875e+00 -4.620756626129150391e+00
4.973041534423828125e+00 -5.191651344299316406e+00
-4.490966796875000000e+00 4.612082958221435547e+00
-5.005864143371582031e+00 4.803730487823486328e+00
-5.121928215026855469e+00 5.247745513916015625e+00
4.517321109771728516e+00 -4.805111885070800781e+00
-5.252678394317626953e+00 4.980014324188232422e+00
-4.911974430084228516e+00 5.116107940673828125e+00
-4.486430168151855469e+00 4.619220733642578125e+00
5.281761646270751953e+00 -5.035958290100097656e+00
-4.027062892913818359e+00 4.346585273742675781e+00
4.677010059356689453e+00 -4.988731384277343750e+00
4.572945117950439453e+00 -5.056940078735351562e+00
-5.178635120391845703e+00 5.411696910858154297e+00
4.726079940795898438e+00 -5.249227523803710938e+00
-4.915935993194580078e+00 5.142819881439208984e+00
-4.335458755493164062e+00 4.506031036376953125e+00
-5.333909988403320312e+00 5.154300212860107422e+00
5.196073532104492188e+00 -4.786738872528076172e+00
5.484189510345458984e+00 -5.011840343475341797e+00
4.928699970245361328e+00 -5.247172355651855469e+00
-5.383151531219482422e+00 5.218616485595703125e+00
4.916052818298339844e+00 -5.185411930084228516e+00
-5.845803260803222656e+00 5.891638755798339844e+00
5.022047996520996094e+00 -5.388382911682128906e+00
4.715625762939453125e+00 -4.899579048156738281e+00
-5.381947994232177734e+00 5.396822929382324219e+00
-5.000799179077148438e+00 5.162903785705566406e+00
-4.122748851776123047e+00 4.216657638549804688e+00
4.865001678466796875e+00 -4.958863258361816406e+00
4.887378692626953125e+00 -4.597774028778076172e+00
4.592702865600585938e+00 -4.907029628753662109e+00
5.185126781463623047e+00 -4.984107494354248047e+00
-4.875308990478515625e+00 4.886299610137939453e+00
5.183386802673339844e+00 -5.124484539031982422e+00
5.088029384613037109e+00 -5.343215465545654297e+00
-5.059977531433105469e+00 4.741582393646240234e+00
4.903467655181884766e+00 -5.321911811828613281e+00
5.311483860015869141e+00 -4.692153930664062500e+00
5.289192199707031250e+00 -4.941641807556152344e+00
5.307401180267333984e+00 -5.272459983825683594e+00
-4.428674697875976562e+00 4.662755489349365234e+00
-4.891146659851074219e+00 4.953351974487304688e+00
5.075482845306396484e+00 -4.980080604553222656e+00
-5.190570831298828125e+00 5.299477100372314453e+00
-4.811412334442138672e+00 4.817591190338134766e+00
-4.875249385833740234e+00 4.744467258453369141e+00
4.631642818450927734e+00 -4.961165904998779297e+00
-5.007061004638671875e+00 5.064989089965820312e+00
-4.192176818847656250e+00 4.589819908142089844e+00
